note,line,ref,base,ranges,span,state,excluded,changed,deleted
models/SWAN/source-analysis/swan-boundary-implementation.md,73,[file=src/swanpre2.ftn line=3063-3191],swanpre2.ftn,3063-3191,129,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,81,[file=src/swanpre2.ftn line=3329-3519],swanpre2.ftn,3329-3519,191,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,91,[file=src/swanpre2.ftn line=3692-3702],swanpre2.ftn,3692-3702,11,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,91,[file=src/swanpre2.ftn line=3836-3847],swanpre2.ftn,3836-3847,12,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,103,[file=src/swanpre2.ftn line=3878-4366],swanpre2.ftn,3878-4366,489,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,104,[file=src/swanmain.ftn line=7796-7963],swanmain.ftn,7796-7963,168,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,108,[file=src/swanpre2.ftn line=4369-4952],swanpre2.ftn,4369-4952,584,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,108,[file=src/swanpre2.ftn line=4709-4756],swanpre2.ftn,4709-4756,48,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,109,[file=src/swanmain.ftn line=7823-7847],swanmain.ftn,7823-7847,25,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,109,[file=src/swanmain.ftn line=7961-7963],swanmain.ftn,7961-7963,3,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,113,[file=src/swanpre2.ftn line=4956-5468],swanpre2.ftn,4956-5468,513,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,113,[file=src/swanpre2.ftn line=5327-5392],swanpre2.ftn,5327-5392,66,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,114,[file=src/swanmain.ftn line=7848-7873],swanmain.ftn,7848-7873,26,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,114,[file=src/swanmain.ftn line=7883-7891],swanmain.ftn,7883-7891,9,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,114,[file=src/swanmain.ftn line=8403-8418],swanmain.ftn,8403-8418,16,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,119,[file=src/swanmain.ftn line=8450-8453],swanmain.ftn,8450-8453,4,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,120,[file=src/swanmain.ftn line=8481-8483],swanmain.ftn,8481-8483,3,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,124,[file=src/swanpre2.ftn line=4125-4129],swanpre2.ftn,4125-4129,5,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,130,[file=src/swanmain.ftn line=6908-6919],swanmain.ftn,6908-6919,12,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,134,[file=src/swanmain.ftn line=6937-6946],swanmain.ftn,6937-6946,10,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,142,[file=src/swanmain.ftn line=7724-7750],swanmain.ftn,7724-7750,27,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,142,[file=src/swanmain.ftn line=8033-8057],swanmain.ftn,8033-8057,25,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,150,[file=src/swmod2.ftn line=672-677],swmod2.ftn,672-677,6,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,164,[file=src/swmod2.ftn line=682-687],swmod2.ftn,682-687,6,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,175,[file=src/swmod2.ftn line=692-695],swmod2.ftn,692-695,4,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,184,[file=src/swanmain.ftn line=433-435],swanmain.ftn,433-435,3,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,184,[file=src/swanmain.ftn line=3673-3674],swanmain.ftn,3673-3674,2,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,190,[file=src/swanpre2.ftn line=5629],swanpre2.ftn,5629-5629,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,190,[file=src/swanpre2.ftn line=5717-5720],swanpre2.ftn,5717-5720,4,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,190,[file=src/swanpre2.ftn line=5794-5797],swanpre2.ftn,5794-5797,4,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,194,[file=src/swanpre2.ftn line=2805],swanpre2.ftn,2805-2805,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,194,[file=src/swanpre2.ftn line=2817],swanpre2.ftn,2817-2817,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,195,[file=src/swanpre2.ftn line=2821-2825],swanpre2.ftn,2821-2825,5,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,196,[file=src/swanpre2.ftn line=2828-2835],swanpre2.ftn,2828-2835,8,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,196,[file=src/swanpre2.ftn line=3626-3635],swanpre2.ftn,3626-3635,10,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,202,swanpre2.ftn:2821-2825,swanpre2.ftn,2821-2825,5,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,203,swanmain.ftn:8481-8483,swanmain.ftn,8481-8483,3,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,204,swanpre2.ftn:2779-3002,swanpre2.ftn,2779-3002,224,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,205,swanpre2.ftn:3063,swanpre2.ftn,3063-3063,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,206,swanmain.ftn:8033-8057,swanmain.ftn,8033-8057,25,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,233,src/swanpre1.ftn,swanpre1.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,234,src/swanpre2.ftn,swanpre2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-boundary-implementation.md,235,src/swanmain.ftn,swanmain.ftn,,0,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-boundary-implementation.md,236,src/swmod2.ftn,swmod2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-bragg-scattering.md,2,SwanBraggScat.ftn90,SwanBraggScat.ftn90,,0,RESOLVED,True,False,False
models/SWAN/source-analysis/swan-bragg-scattering.md,6,models/SWAN/raw/source_code/swan/src/SwanBraggScat.ftn90,SwanBraggScat.ftn90,,0,RESOLVED,True,False,False
models/SWAN/source-analysis/swan-bragg-scattering.md,19,SwanBraggScat.ftn90,SwanBraggScat.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-bragg-scattering.md,23,models/SWAN/raw/source_code/swan/src/SwanBraggScat.ftn90,SwanBraggScat.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,17,swanpre1.ftn,swanpre1.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,17,swanpre2.ftn,swanpre2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,77,[file=src/swanpre1.ftn line=523],swanpre1.ftn,523-523,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,78,[file=src/swanpre1.ftn line=2169],swanpre1.ftn,2169-2169,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,79,[file=src/swanpre1.ftn line=738],swanpre1.ftn,738-738,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,80,[file=src/swanpre1.ftn line=821],swanpre1.ftn,821-821,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,86,[file=src/swanpre1.ftn line=1608],swanpre1.ftn,1608-1608,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,87,[file=src/swanpre1.ftn line=1354],swanpre1.ftn,1354-1354,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,88,[file=src/swanpre1.ftn line=1453],swanpre1.ftn,1453-1453,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,94,[file=src/swanpre1.ftn line=1873],swanpre1.ftn,1873-1873,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,94,[file=src/swanpre2.ftn line=2695],swanpre2.ftn,2695-2695,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,95,[file=src/swanpre1.ftn line=1309],swanpre1.ftn,1309-1309,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,101,[file=src/swanpre1.ftn line=2773],swanpre1.ftn,2773-2773,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,102,[file=src/swanpre1.ftn line=2808],swanpre1.ftn,2808-2808,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,103,[file=src/swanpre1.ftn line=2843],swanpre1.ftn,2843-2843,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,104,[file=src/swanpre1.ftn line=2904],swanpre1.ftn,2904-2904,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,105,[file=src/swanpre1.ftn line=2459],swanpre1.ftn,2459-2459,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,106,[file=src/swanpre1.ftn line=3286],swanpre1.ftn,3286-3286,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,107,[file=src/swanpre1.ftn line=2376],swanpre1.ftn,2376-2376,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,108,[file=src/swanpre1.ftn line=2544],swanpre1.ftn,2544-2544,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,109,[file=src/swanpre1.ftn line=3337],swanpre1.ftn,3337-3337,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,110,[file=src/swanpre1.ftn line=2114],swanpre1.ftn,2114-2114,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,116,[file=src/swanpre1.ftn line=791],swanpre1.ftn,791-791,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,117,[file=src/swanpre1.ftn line=1939],swanpre1.ftn,1939-1939,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,118,[file=src/swanpre1.ftn line=875],swanpre1.ftn,875-875,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,126,[file=src/swanpre2.ftn line=536],swanpre2.ftn,536-536,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,127,[file=src/swanpre2.ftn line=323],swanpre2.ftn,323-323,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,128,[file=src/swanpre2.ftn line=372],swanpre2.ftn,372-372,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,129,[file=src/swanpre2.ftn line=609],swanpre2.ftn,609-609,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,130,[file=src/swanpre2.ftn line=694],swanpre2.ftn,694-694,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,131,[file=src/swanpre2.ftn line=462],swanpre2.ftn,462-462,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,132,[file=src/swanpre2.ftn line=794],swanpre2.ftn,794-794,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,140,[file=src/swanpre2.ftn line=1171],swanpre2.ftn,1171-1171,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,141,[file=src/swanpre2.ftn line=1577],swanpre2.ftn,1577-1577,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,142,[file=src/swanpre2.ftn line=1873],swanpre2.ftn,1873-1873,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,143,[file=src/swanpre2.ftn line=1984],swanpre2.ftn,1984-1984,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,149,[file=src/swanpre1.ftn line=497],swanpre1.ftn,497-497,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,230,src/swanpre1.ftn,swanpre1.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-command-file-reference.md,231,src/swanpre2.ftn,swanpre2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,22,src/swmod1.ftn,swmod1.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,22,src/swmod2.ftn,swmod2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,23,src/swanmain.ftn,swanmain.ftn,,0,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,24,src/swancom1.ftn,swancom1.ftn,,0,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,25,src/SwanGriddata.ftn90,SwanGriddata.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,31,[file=src/swmod2.ftn line=1027],swmod2.ftn,1027-1027,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,31,[file=src/swanpre1.ftn line=4980],swanpre1.ftn,4980-4980,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,31,[file=src/swanpre1.ftn line=4989],swanpre1.ftn,4989-4989,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,32,[file=src/swanmain.ftn line=296],swanmain.ftn,296-296,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,32,[file=src/swanmain.ftn line=502],swanmain.ftn,502-502,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,32,[file=src/swanmain.ftn line=500],swanmain.ftn,500-500,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,34,[file=src/swanmain.ftn line=266],swanmain.ftn,266-266,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,34,[file=src/swanmain.ftn line=6826-6827],swanmain.ftn,6826-6827,2,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,36,[file=src/swanmain.ftn line=6892-6900],swanmain.ftn,6892-6900,9,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,46,[file=src/swmod2.ftn line=1029],swmod2.ftn,1029-1029,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,47,[file=src/swanmain.ftn line=3642],swanmain.ftn,3642-3642,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,47,[file=src/swanmain.ftn line=6830-6831],swanmain.ftn,6830-6831,2,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,47,swanmain.ftn,swanmain.ftn,,0,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,48,[file=src/swanpre1.ftn line=4685-4691],swanpre1.ftn,4685-4691,7,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,49,[file=src/swanpre1.ftn line=1773],swanpre1.ftn,1773-1773,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,49,[file=src/swanpre1.ftn line=1789],swanpre1.ftn,1789-1789,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,50,[file=src/swanpre1.ftn line=4706],swanpre1.ftn,4706-4706,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,50,[file=src/swanmain.ftn line=6816-6821],swanmain.ftn,6816-6821,6,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,51,[file=src/swmod1.ftn line=2030-2037],swmod1.ftn,2030-2037,8,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,57,[file=src/swmod2.ftn line=1025],swmod2.ftn,1025-1025,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,57,[file=src/swmod2.ftn line=1028],swmod2.ftn,1028-1028,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,58,[file=src/swanpre1.ftn line=5166-5169],swanpre1.ftn,5166-5169,4,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,59,[file=src/swmod1.ftn line=2046],swmod1.ftn,2046-2046,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,60,[file=src/SwanGriddata.ftn90 line=65],SwanGriddata.ftn90,65-65,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,60,[file=src/SwanGriddata.ftn90 line=71-72],SwanGriddata.ftn90,71-72,2,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,60,[file=src/swanmain.ftn line=146],swanmain.ftn,146-146,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,60,[file=src/swanmain.ftn line=5053],swanmain.ftn,5053-5053,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,60,[file=src/swanmain.ftn line=9101],swanmain.ftn,9101-9101,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,61,[file=src/SwanGriddata.ftn90 line=62-64],SwanGriddata.ftn90,62-64,3,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,63,[file=src/swanmain.ftn line=7103-7105],swanmain.ftn,7103-7105,3,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,67,[file=src/swanmain.ftn line=296],swanmain.ftn,296-296,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,67,[file=src/swanmain.ftn line=463],swanmain.ftn,463-463,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,69,[file=src/swanmain.ftn line=1498-1527],swanmain.ftn,1498-1527,30,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,73,[file=src/swanmain.ftn line=1505],swanmain.ftn,1505-1505,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,74,[file=src/swanmain.ftn line=1508],swanmain.ftn,1508-1508,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,75,[file=src/swanmain.ftn line=1509],swanmain.ftn,1509-1509,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,76,[file=src/swanmain.ftn line=1513],swanmain.ftn,1513-1513,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,77,[file=src/swanmain.ftn line=1514],swanmain.ftn,1514-1514,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,78,[file=src/swanmain.ftn line=1529],swanmain.ftn,1529-1529,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,78,[file=src/swancom1.ftn line=7266],swancom1.ftn,7266-7266,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,78,[file=src/swancom1.ftn line=3581],swancom1.ftn,3581-3581,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,80,[file=src/swanmain.ftn line=4746],swanmain.ftn,4746-4746,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,86,[file=src/swanmain.ftn line=295],swanmain.ftn,295-295,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,86,[file=src/swanmain.ftn line=433],swanmain.ftn,433-433,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,87,[file=src/swanmain.ftn line=6945],swanmain.ftn,6945-6945,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,93,[file=src/swanmain.ftn line=294],swanmain.ftn,294-294,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,93,[file=src/swanmain.ftn line=435],swanmain.ftn,435-435,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,94,[file=src/swanmain.ftn line=4025-4030],swanmain.ftn,4025-4030,6,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,96,[file=src/swanmain.ftn line=6938-6946],swanmain.ftn,6938-6946,9,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,101,[file=src/swancom1.ftn line=871],swancom1.ftn,871-871,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,101,[file=src/swancom1.ftn line=1030],swancom1.ftn,1030-1030,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,101,[file=src/swancom1.ftn line=1042],swancom1.ftn,1042-1042,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,101,[file=src/swancom1.ftn line=1046],swancom1.ftn,1046-1046,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,102,[file=src/swancom1.ftn line=876],swancom1.ftn,876-876,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,102,[file=src/swancom1.ftn line=1100-1104],swancom1.ftn,1100-1104,5,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,102,[file=src/swancom1.ftn line=1115-1116],swancom1.ftn,1115-1116,2,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,103,[file=src/swancom1.ftn line=1152],swancom1.ftn,1152-1152,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,103,[file=src/swancom1.ftn line=1157],swancom1.ftn,1157-1157,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,104,[file=src/swancom1.ftn line=1545],swancom1.ftn,1545-1545,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,104,[file=src/swancom1.ftn line=1586],swancom1.ftn,1586-1586,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,105,[file=src/swancom1.ftn line=2466],swancom1.ftn,2466-2466,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,105,[file=src/swancom1.ftn line=2471],swancom1.ftn,2471-2471,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,109,[file=src/swancom1.ftn line=5349-5351],swancom1.ftn,5349-5351,3,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,111,[file=src/swancom1.ftn line=9441-9446],swancom1.ftn,9441-9446,6,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,113,[file=src/swancom1.ftn line=1170],swancom1.ftn,1170-1170,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,113,[file=src/swancom1.ftn line=1175],swancom1.ftn,1175-1175,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,113,[file=src/swancom1.ftn line=2947-2951],swancom1.ftn,2947-2951,5,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,113,[file=src/swancom1.ftn line=2983],swancom1.ftn,2983-2983,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,125,swanmain.ftn:1498-1527,swanmain.ftn,1498-1527,30,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,132,src/swmod1.ftn,swmod1.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,132,src/swmod2.ftn,swmod2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,133,src/swanmain.ftn,swanmain.ftn,,0,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,134,src/swancom1.ftn,swancom1.ftn,,0,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-data-structures-implementation.md,135,src/SwanGriddata.ftn90,SwanGriddata.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,19,"swanpre1.ftn:944-1286, 2106-2114",swanpre1.ftn,944-1286;2106-2114,352,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,20,SwanDiffPar.ftn90:44-204,SwanDiffPar.ftn90,44-204,161,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,21,"swancom5.ftn:1077-1608, 2148-2188, 5527-5717, 5881",swancom5.ftn,1077-1608;2148-2188;5527-5717;5881-5881,765,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,22,swanser.ftn:2420-3699,swanser.ftn,2420-3699,1280,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,23,SwanPrepComp.ftn90:87,SwanPrepComp.ftn90,87-87,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,23,SwanFindObstacles.ftn90:103-127,SwanFindObstacles.ftn90,103-127,25,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,23,SwanCompUnstruc.ftn90:780-1080,SwanCompUnstruc.ftn90,780-1080,301,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,23,SwanPropvelX.ftn90:92,SwanPropvelX.ftn90,92-92,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,23,SwanPropvelS.ftn90:269,SwanPropvelS.ftn90,269-269,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,24,swanmain.ftn:6394-6455,swanmain.ftn,6394-6455,62,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,28,swanpre1.ftn:2106,swanpre1.ftn,2106-2106,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,36,"swanmain.ftn:6394, 6454",swanmain.ftn,6394-6394;6454-6454,2,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,38,SwanDiffPar.ftn90:44-60,SwanDiffPar.ftn90,44-60,17,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,44,"swancom5.ftn:5532, 5881",swancom5.ftn,5532-5532;5881-5881,2,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,54,swancom5.ftn:5527,swancom5.ftn,5527-5527,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,65,swanpre1.ftn:944-958,swanpre1.ftn,944-958,15,RESOLVED,False,False,False
